ec5_uuid,created_at,uploaded_at,title,lat_1_Coordinates,long_1_Coordinates,accuracy_1_Coordinates,UTM_Northing_1_Coordinates,UTM_Easting_1_Coordinates,UTM_Zone_1_Coordinates,2_Data_Type,3_Value,4_Take_a_note_if_hel,5_Take_a_picture_if_
c63c7910-dc88-47a4-a4f3-8eba2a21eac1,2019-12-05T09:27:06.515Z,2019-12-05T12:02:31.000Z,"On-street parking",45.499663,9.178388,24,5038474,513936,32T,"On-street parking",1.97,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=c63c7910-dc88-47a4-a4f3-8eba2a21eac1_1575538022.jpg
8c1447aa-80f0-41d2-87f4-10e3c3f00ba4,2019-12-05T09:22:21.109Z,2019-12-05T11:27:07.000Z,"On-street parking",45.498523,9.178485,10,5038347,513944,32T,"On-street parking",4.8,1,
888ec1db-1aec-4d3d-9b46-aaf18984e236,2019-12-05T09:21:58.931Z,2019-12-05T11:27:05.000Z,"Width of sidewalk",45.498556,9.178384,10,5038351,513936,32T,"Width of sidewalk",5.24,,
fef1b5da-b5df-436c-ab7d-84faceed082c,2019-12-05T09:21:54.551Z,2019-12-05T12:02:29.000Z,"Width of sidewalk",45.498501,9.178397,7,5038345,513937,32T,"Width of sidewalk",4.8,Full,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=fef1b5da-b5df-436c-ab7d-84faceed082c_1575537709.jpg
365fc53b-c686-4289-abbf-fa9c2bc25d27,2019-12-05T09:19:38.322Z,2019-12-05T12:02:28.000Z,"Width of sidewalk",45.498441,9.178417,15,5038338,513939,32T,"Width of sidewalk",5.24,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=365fc53b-c686-4289-abbf-fa9c2bc25d27_1575537573.jpg
e8cd009e-145b-4146-b946-9b206dcb367c,2019-12-05T09:16:17.810Z,2019-12-05T11:27:04.000Z,"Width of sidewalk",45.497577,9.178572,10,5038242,513951,32T,"Width of sidewalk",2.43,,
b49c111e-a5a9-4ca1-82e3-2bf6b4adec7e,2019-12-05T09:15:50.461Z,2019-12-05T11:27:02.000Z,"On-street parking",45.49749,9.178544,10,5038233,513949,32T,"On-street parking",2.1,0.5,
013195f2-2d92-45dc-ab73-dd3a9e9d70f1,2019-12-05T09:15:50.069Z,2019-12-05T12:02:27.000Z,"Width of sidewalk",45.497761,9.17851,15,5038263,513946,32T,"Width of sidewalk",2.46,,
99f795c3-9e8b-455d-9a97-b860eea738d2,2019-12-05T09:15:19.073Z,2019-12-05T12:02:25.000Z,"On-street parking",45.497807,9.178481,20,5038268,513944,32T,"On-street parking",2.1,"Half full",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=99f795c3-9e8b-455d-9a97-b860eea738d2_1575537310.jpg
200dfdaf-a614-43e7-9daf-f82408387097,2019-12-05T09:05:46.328Z,2019-12-05T11:27:01.000Z,Buffer,45.497539,9.178864,36,5038238,513974,32T,Buffer,2.04,Discontinus,
94c830ba-af9b-4135-ab19-91c79ef8c9b6,2019-12-05T09:04:33.791Z,2019-12-05T12:02:22.000Z,Buffer,45.497473,9.1797,20,5038231,514040,32T,Buffer,2.04,Discontinious,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=94c830ba-af9b-4135-ab19-91c79ef8c9b6_1575536667.jpg
f83be4ef-78db-43e3-a777-3d09e03baecc,2019-12-05T09:02:53.053Z,2019-12-05T11:26:59.000Z,"Width of sidewalk",45.497411,9.178807,10,5038224,513970,32T,"Width of sidewalk",4.5,,
925ad892-1d6e-42f0-864f-b035fbe9dde2,2019-12-05T09:02:41.524Z,2019-12-05T12:02:24.000Z,"Width of sidewalk",45.497137,9.178723,13,5038193,513963,32T,"Width of sidewalk",4.6,"This segment includes shoulder and bollards",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=925ad892-1d6e-42f0-864f-b035fbe9dde2_1575536528.jpg
6abec17d-7f1a-4bc7-8d73-fdedf5305251,2019-12-04T08:38:06.689Z,2019-12-04T08:38:21.000Z,Lighting,45.477857,9.2271,33,5036061,517749,32T,Lighting,1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=6abec17d-7f1a-4bc7-8d73-fdedf5305251_1575448683.jpg
ec5fd1bd-2b08-4624-bf25-bd72c88d8f38,2019-12-03T16:02:48.554Z,2019-12-03T16:05:09.000Z,Lighting,45.494923,9.173581,9,5037947,513562,32T,Lighting,1,,
c3755df8-83ca-4dbc-8b2f-567008404592,2019-12-03T16:02:24.989Z,2019-12-03T16:05:08.000Z,Lighting,45.494876,9.173938,10,5037941,513590,32T,Lighting,1,,
8191d644-d709-495d-8474-cdb6d845bbab,2019-12-03T16:02:00.701Z,2019-12-03T16:05:06.000Z,Lighting,45.494964,9.174275,9,5037951,513616,32T,Lighting,1,,
88442eb3-cd2e-4dfa-a4bb-e64cc332b0c5,2019-12-03T16:01:22.620Z,2019-12-03T16:05:05.000Z,Lighting,45.494957,9.17453,3,5037951,513636,32T,Lighting,1,,
bf687aa4-60fa-4d15-bc72-340826811181,2019-12-03T16:01:02.510Z,2019-12-03T16:05:03.000Z,Lighting,45.494979,9.174855,4,5037953,513662,32T,Lighting,1,,
b64ca672-a9c4-4913-b1f9-81e711f8981f,2019-12-03T16:00:23.960Z,2019-12-03T16:05:02.000Z,"Width of bike lane and shoulder",45.495033,9.175167,8,5037959,513686,32T,"Width of bike lane and shoulder",0,,
8942f1f5-be54-465a-a0ca-883247d2009d,2019-12-03T15:59:52.690Z,2019-12-03T16:05:00.000Z,Lighting,45.495067,9.175209,6,5037963,513689,32T,Lighting,1,,
741dda33-63f3-4618-98e6-b9d54fda7728,2019-12-03T15:59:30.721Z,2019-12-03T16:04:59.000Z,"Width of sidewalk",45.495097,9.175228,5,5037966,513691,32T,"Width of sidewalk",3,,
577296e0-c15c-4ebc-a1c8-f33bff9a63e9,2019-12-03T15:59:10.709Z,2019-12-03T16:04:57.000Z,Buffer,45.495106,9.175217,6,5037967,513690,32T,Buffer,0,,
137c2d8c-f369-49e6-903b-518ca1242b5e,2019-12-03T15:58:53.550Z,2019-12-03T16:04:56.000Z,"On-street parking",45.495102,9.175239,6,5037967,513692,32T,"On-street parking",0,,
aa1fbae7-79a7-4511-9ccb-282b2ca56a86,2019-12-03T15:58:23.225Z,2019-12-03T16:04:54.000Z,"Number of lanes",45.49508,9.175264,11,5037964,513694,32T,"Number of lanes",2,"No tram",
a01ac0e3-195b-4a21-9dd3-afcef5c1b105,2019-12-03T15:57:34.796Z,2019-12-03T16:03:32.000Z,Lighting,45.495147,9.17523,11,5037972,513691,32T,Lighting,1,,
437f1d12-9d27-4c64-8f8d-61190d5c90a0,2019-12-03T15:56:57.365Z,2019-12-03T16:03:30.000Z,Lighting,45.495052,9.175675,4,5037961,513726,32T,Lighting,1,,
2348ec75-2913-47ea-ade3-5eba86f41c5d,2019-12-03T15:56:36.452Z,2019-12-03T16:03:29.000Z,Lighting,45.495313,9.176296,48,5037990,513774,32T,Lighting,1,,
0ea2f189-727c-4b7d-81b1-d1f372ccdc04,2019-12-03T15:56:03.566Z,2019-12-03T16:03:27.000Z,Lighting,45.495497,9.176429,12,5038011,513784,32T,Lighting,1,,
f066c451-bf40-4710-8b59-382d29e80903,2019-12-03T15:55:27.632Z,2019-12-03T16:03:26.000Z,Lighting,45.495617,9.176959,10,5038024,513826,32T,Lighting,1,,
db819847-6fc3-4065-86c8-471527e980ca,2019-12-03T15:54:56.171Z,2019-12-03T16:03:24.000Z,Lighting,45.495674,9.177304,10,5038031,513853,32T,Lighting,1,,
fe344020-fdd5-46ac-8831-08489f99c682,2019-12-03T15:54:28.370Z,2019-12-03T16:03:23.000Z,Lighting,45.495656,9.177808,11,5038029,513892,32T,Lighting,1,,
a889bc5d-94fe-4dde-a9f5-278aad95fb3f,2019-12-03T15:54:00.353Z,2019-12-03T16:03:21.000Z,Lighting,45.495621,9.178331,16,5038025,513933,32T,Lighting,1,,
417aad11-f613-40c1-859e-6e4fa71637b1,2019-12-03T15:53:30.638Z,2019-12-03T16:03:20.000Z,Lighting,45.49548,9.17814,16,5038009,513918,32T,Lighting,1,,
4ae7e1f8-565e-4baf-a4aa-1a4d4c66845f,2019-12-03T15:53:00.728Z,2019-12-03T16:03:18.000Z,Lighting,45.495696,9.178933,15,5038033,513980,32T,Lighting,1,,
ba7f21f8-23a2-4b49-9112-2d67534330a4,2019-12-03T15:52:21.112Z,2019-12-03T16:03:17.000Z,"Width of bike lane and shoulder",45.495691,9.179293,6,5038033,514008,32T,"Width of bike lane and shoulder",0,,
3fd26f20-1b30-4765-978c-43b960a011b9,2019-12-03T15:52:00.337Z,2019-12-03T16:03:15.000Z,Lighting,45.495648,9.179244,8,5038028,514004,32T,Lighting,1,,
aac7bf6f-6dbb-43f9-a945-6fd6913a26ac,2019-12-03T15:51:32.017Z,2019-12-03T16:03:14.000Z,"Width of sidewalk",45.495632,9.179274,8,5038026,514007,32T,"Width of sidewalk",2,,
ac6fc1a7-65b8-4f48-8b60-d817944ce71f,2019-12-03T15:50:47.052Z,2019-12-03T16:03:12.000Z,Buffer,45.495595,9.179292,10,5038022,514008,32T,Buffer,0,,
1eaf7a28-925f-4e66-9575-192e8f173369,2019-12-03T15:50:23.188Z,2019-12-03T16:03:11.000Z,"On-street parking",45.495567,9.179315,8,5038019,514010,32T,"On-street parking",0.5,,
78d04631-36b7-4e39-87f3-781e8c5f87f3,2019-12-03T15:49:56.096Z,2019-12-03T16:03:09.000Z,"Number of lanes",45.495606,9.179322,13,5038023,514010,32T,"Number of lanes",2,,
402ea672-953c-4b4e-b68b-6b59d50dcf6c,2019-12-03T15:45:30.359Z,2019-12-03T16:03:08.000Z,Lighting,45.495462,9.17921,12,5038007,514002,32T,Lighting,1,,
772d4ea2-deb2-4c67-8632-799ac208ece6,2019-12-03T15:45:03.533Z,2019-12-03T16:03:06.000Z,Lighting,45.495369,9.178843,15,5037997,513973,32T,Lighting,1,,
7a96fc9e-fecb-4843-a419-2c8ab24a014b,2019-12-03T15:44:38.525Z,2019-12-03T16:03:05.000Z,Lighting,45.495322,9.178566,6,5037992,513951,32T,Lighting,1,,
cbe1eee4-8659-4062-b570-cf96934dcd07,2019-12-03T15:43:38.179Z,2019-12-03T16:03:03.000Z,Lighting,45.495373,9.178348,13,5037997,513934,32T,Lighting,1,,
42757812-e987-4dd0-bc78-a0275617ba7c,2019-12-03T15:42:20.334Z,2019-12-03T15:42:58.000Z,"On-street parking",45.495458,9.177782,4,5038007,513890,32T,"On-street parking",0.5,,
051fd89a-028d-480f-8a2e-701076532dc4,2019-12-03T15:41:56.548Z,2019-12-03T15:42:57.000Z,"Width of bike lane and shoulder",45.49543,9.177773,4,5038004,513889,32T,"Width of bike lane and shoulder",0,,
3f218c52-a027-45cc-b7bc-0361723f8105,2019-12-03T15:41:36.282Z,2019-12-03T15:42:55.000Z,"Width of sidewalk",45.495411,9.177798,4,5038002,513891,32T,"Width of sidewalk",2,,
815c5c71-d004-44f6-a8f9-384a38501fb1,2019-12-03T15:41:17.422Z,2019-12-03T15:42:54.000Z,Buffer,45.49541,9.177799,4,5038001,513891,32T,Buffer,0,,
9da47832-fb92-4e45-9694-19a75d859f31,2019-12-03T15:40:59.954Z,2019-12-03T15:42:52.000Z,"Number of lanes",45.495424,9.177773,4,5038003,513889,32T,"Number of lanes",2,"1 per taxi e bus",
2957efb0-916c-4b10-b5f1-8c7932c56ca8,2019-12-03T15:40:20.538Z,2019-12-03T15:42:51.000Z,Lighting,45.495411,9.17766,11,5038002,513881,32T,Lighting,1,,
ee1d5186-9d27-44b7-87ad-78b54da8b843,2019-12-03T15:38:58.440Z,2019-12-03T15:42:49.000Z,Lighting,45.495325,9.177319,11,5037992,513854,32T,Lighting,1,,
688c8e36-ccfd-47dc-b1ce-0b3dbceacaf5,2019-12-03T15:38:32.477Z,2019-12-03T15:42:48.000Z,Lighting,45.495337,9.176913,12,5037993,513822,32T,Lighting,1,,
4d04212f-5b4d-4c12-bc94-2d3e73dc76a3,2019-12-03T15:38:07.271Z,2019-12-03T15:42:46.000Z,Lighting,45.495307,9.176567,12,5037990,513795,32T,Lighting,1,,
c1255807-2f54-4ff4-b5d5-4c0aca30834a,2019-12-03T15:37:39.154Z,2019-12-03T15:42:45.000Z,Lighting,45.495228,9.176293,10,5037981,513774,32T,Lighting,1,,
a44d07ba-51cf-47c3-b46b-2ddd2a09ecdc,2019-12-03T15:37:02.443Z,2019-12-03T15:42:43.000Z,Lighting,45.495174,9.176182,8,5037975,513765,32T,Lighting,1,,
a4d5e9ed-77d5-4087-af21-c8440736552d,2019-12-03T15:36:43.363Z,2019-12-03T15:42:42.000Z,Lighting,45.495121,9.176059,12,5037969,513756,32T,Lighting,1,,
226acd96-6dc2-4e63-a0f1-345a41fb6418,2019-12-03T15:36:05.647Z,2019-12-03T15:42:40.000Z,Lighting,45.495198,9.175591,11,5037978,513719,32T,Lighting,1,,
416de981-c7a0-4d63-9fd7-dd6d699cf447,2019-12-03T15:35:39.886Z,2019-12-03T15:42:39.000Z,Lighting,45.495198,9.175327,10,5037977,513698,32T,Lighting,1,,
b097d56a-3651-4bd8-b87c-34b7fcd09757,2019-12-03T15:35:21.449Z,2019-12-03T15:42:37.000Z,Lighting,45.495243,9.174954,11,5037982,513669,32T,Lighting,1,,
990724ac-ea0b-4eee-bc27-8c65fc37c6a6,2019-12-03T15:34:48.075Z,2019-12-03T15:42:36.000Z,Lighting,45.495224,9.174575,11,5037980,513640,32T,Lighting,1,,
255a996d-d84a-45b8-950d-5b826d15e26a,2019-12-03T15:34:17.825Z,2019-12-03T15:42:34.000Z,Lighting,45.49517,9.174195,15,5037974,513610,32T,Lighting,1,,
0e182b63-e385-47c9-9f1c-c10aa29f7512,2019-12-03T15:33:46.856Z,2019-12-03T15:33:56.000Z,"Width of bike lane and shoulder",45.495113,9.173933,16,5037968,513590,32T,"Width of bike lane and shoulder",0,,
68b89633-cea0-4309-8e08-7314d56e5a8f,2019-12-03T15:33:20.940Z,2019-12-03T15:33:55.000Z,Buffer,45.495134,9.173902,7,5037970,513587,32T,Buffer,0,,
07bf6052-d1be-42e9-adee-fb6996174e96,2019-12-03T15:32:58.274Z,2019-12-03T15:33:53.000Z,"Width of sidewalk",45.495152,9.173852,26,5037972,513583,32T,"Width of sidewalk",3.5,,
d0fdf7ea-cec6-4e91-8a9e-d917dfa48306,2019-12-03T15:32:31.647Z,2019-12-03T15:33:52.000Z,"On-street parking",45.495169,9.173795,10,5037974,513579,32T,"On-street parking",1,Abusivo,
bd66c8ae-a3b8-4285-9873-caa15aa808b0,2019-12-03T15:32:09.401Z,2019-12-03T15:33:50.000Z,"Number of lanes",45.495168,9.17382,10,5037974,513581,32T,"Number of lanes",1,,
18cb8d76-d218-4340-a0ad-b5f7a2526ef3,2019-12-03T15:30:02.355Z,2019-12-03T15:31:14.000Z,Lighting,45.495131,9.17342,9,5037970,513549,32T,Lighting,1,,
e0c1d71d-8601-4a14-bcb4-d79482fd619d,2019-12-03T15:29:35.545Z,2019-12-03T15:31:12.000Z,Lighting,45.495187,9.173157,9,5037976,513529,32T,Lighting,1,,
beb907e6-c083-430a-949f-cb6ee8055053,2019-12-03T15:29:06.913Z,2019-12-03T15:31:11.000Z,Lighting,45.495229,9.172829,13,5037980,513503,32T,Lighting,1,,
36c74753-41c8-4241-b7dd-2d6b3be86b82,2019-12-03T15:28:26.326Z,2019-12-03T15:31:09.000Z,"On-street parking",45.495227,9.172403,9,5037980,513470,32T,"On-street parking",0,,
cf54a42d-6a61-464f-8a26-f86539a00464,2019-12-03T15:28:04.843Z,2019-12-03T15:31:08.000Z,Lighting,45.495359,9.171847,12,5037995,513426,32T,Lighting,1,,
cd0a1499-aec1-44b2-8cde-9dfa8c6bb3eb,2019-12-03T15:27:05.190Z,2019-12-03T15:31:06.000Z,Lighting,45.495582,9.171779,13,5038020,513421,32T,Lighting,1,,
5a6f81b1-cdae-4aa6-9c53-f607e2e13c6d,2019-12-03T15:26:25.113Z,2019-12-03T15:31:05.000Z,"Number of lanes",45.495778,9.171648,13,5038041,513411,32T,"Number of lanes",2,,
a8639022-92f3-4e41-8f86-b916dfa976b2,2019-12-03T15:25:47.853Z,2019-12-03T15:31:03.000Z,"Width of sidewalk",45.495745,9.171644,10,5038038,513411,32T,"Width of sidewalk",6,,
a652e847-9185-45e5-afd5-f3b1ad9a7126,2019-12-03T15:25:06.307Z,2019-12-03T15:31:02.000Z,Lighting,45.495794,9.171525,8,5038043,513401,32T,Lighting,1,,
092ba550-f81a-4a50-835b-ec91ba2fc85b,2019-12-03T15:24:14.636Z,2019-12-03T15:31:00.000Z,Lighting,45.496139,9.171467,12,5038081,513397,32T,Lighting,1,,
b32961da-8fa9-4a8c-b6ed-ea3ce4f855d8,2019-12-03T15:23:49.909Z,2019-12-03T15:30:59.000Z,"Width of bike lane and shoulder",45.496166,9.171429,8,5038084,513394,32T,"Width of bike lane and shoulder",0,,
21519de2-7f50-486c-b682-544fccc5fe8a,2019-12-03T15:23:31.471Z,2019-12-03T15:30:57.000Z,"Width of sidewalk",45.496178,9.171468,8,5038086,513397,32T,"Width of sidewalk",2.6,,
1a2ae854-509d-4bed-add4-e1b0401f43ef,2019-12-03T15:23:10.463Z,2019-12-03T15:30:56.000Z,Buffer,45.496209,9.171483,24,5038089,513398,32T,Buffer,0,,
f282b55b-f25f-49a6-8d87-094e3b6304fc,2019-12-03T15:22:52.434Z,2019-12-03T15:30:54.000Z,"On-street parking",45.496255,9.171535,10,5038094,513402,32T,"On-street parking",1,,
afe83b3a-087f-420c-9adb-9cd4b9115525,2019-12-03T15:22:29.809Z,2019-12-03T15:30:52.000Z,"Number of lanes",45.496306,9.171477,31,5038100,513397,32T,"Number of lanes",3,,
bd7613a8-800d-4e5a-bedc-e766f1679a5a,2019-12-03T15:21:58.813Z,2019-12-03T15:30:51.000Z,Lighting,45.496652,9.172012,10,5038138,513439,32T,Lighting,1,,
cce52fe1-57c6-41e9-b5d5-84cd1d90bbd4,2019-12-03T15:21:20.099Z,2019-12-03T15:30:49.000Z,Lighting,45.496616,9.172389,11,5038135,513469,32T,Lighting,1,,
660b651f-ff80-49b5-9ac7-a98e6da4373f,2019-12-03T15:20:52.597Z,2019-12-03T15:30:48.000Z,Lighting,45.49653,9.17274,14,5038125,513496,32T,Lighting,1,,
d27fa07c-b484-4100-a0b1-6cad2ceef339,2019-12-03T15:20:27.470Z,2019-12-03T15:30:46.000Z,Lighting,45.496515,9.173075,18,5038123,513522,32T,Lighting,1,,
6df71314-ee25-43d8-a3a1-47da8292313b,2019-12-03T15:19:43.608Z,2019-12-03T15:30:45.000Z,Lighting,45.496735,9.173523,16,5038148,513557,32T,Lighting,1,,
8a0da48a-66b9-4200-bb9d-44e5a09c56a8,2019-12-03T15:19:06.615Z,2019-12-03T15:30:44.000Z,Lighting,45.496963,9.173887,15,5038173,513585,32T,Lighting,1,,
6a7d1c30-2374-42ad-b905-48e6f8c7f845,2019-12-03T15:18:21.333Z,2019-12-03T15:30:42.000Z,Lighting,45.496868,9.174437,13,5038163,513628,32T,Lighting,1,,
101b418d-43f2-44df-ae26-0a49aa9eade3,2019-12-03T15:17:43.957Z,2019-12-03T15:30:41.000Z,Lighting,45.497024,9.174727,14,5038180,513651,32T,Lighting,1,,
6770a764-51c0-4435-8ba6-05a068e150e1,2019-12-03T15:16:50.622Z,2019-12-03T15:30:39.000Z,Lighting,45.496843,9.175052,14,5038160,513677,32T,Lighting,1,,
e1f16f94-4194-459f-abf4-c63d1c714f2a,2019-12-03T15:16:00.606Z,2019-12-03T15:30:38.000Z,Lighting,45.4968,9.175279,18,5038155,513694,32T,Lighting,1,,
bd7a5798-1351-4497-ade6-4f9360adffe8,2019-12-03T15:15:19.024Z,2019-12-03T15:30:36.000Z,Lighting,45.496827,9.175612,14,5038158,513720,32T,Lighting,1,,
583e8316-ed32-409a-9f73-fc0f90ce9fbd,2019-12-03T15:13:12.378Z,2019-12-03T15:30:35.000Z,Lighting,45.495545,9.176192,15,5038016,513766,32T,Lighting,1,,
98f2ac7b-fe87-4512-b8dc-fb59487a1056,2019-12-03T15:12:27.061Z,2019-12-03T15:30:33.000Z,Lighting,45.495688,9.176161,42,5038032,513763,32T,Lighting,1,,
1eccd9ea-4c7f-4233-92b7-0f1e791ac35b,2019-12-03T15:11:39.669Z,2019-12-03T15:30:32.000Z,Lighting,45.496092,9.176086,14,5038077,513757,32T,Lighting,1,,
8f76837a-e99d-4792-a189-450006c68b61,2019-12-03T15:10:45.865Z,2019-12-03T15:30:30.000Z,Lighting,45.496507,9.176018,16,5038123,513752,32T,Lighting,1,,
ba118c23-4837-4ee9-b200-273946096580,2019-12-03T15:09:56.161Z,2019-12-03T15:30:29.000Z,"Width of bike lane and shoulder",45.496671,9.176061,6,5038141,513755,32T,"Width of bike lane and shoulder",0,,
cc1e94cc-d503-4d49-983b-a21ce27c37c1,2019-12-03T15:09:28.510Z,2019-12-03T15:30:27.000Z,"Width of sidewalk",45.496673,9.176061,6,5038141,513755,32T,"Width of sidewalk",3,,
49bf1c0d-0539-4f80-bc5f-ba01bcad4919,2019-12-03T15:09:05.761Z,2019-12-03T15:30:26.000Z,Buffer,45.496672,9.176056,7,5038141,513755,32T,Buffer,0,,
39baddc1-c833-4cd0-bb90-d7b15ce11869,2019-12-03T15:08:41.329Z,2019-12-03T15:30:25.000Z,"On-street parking",45.496674,9.176047,6,5038142,513754,32T,"On-street parking",0.5,,
da56af4c-c418-4dc6-93c3-2909802ccaaa,2019-12-03T15:08:14.338Z,2019-12-03T15:30:23.000Z,"Number of lanes",45.496687,9.176049,6,5038143,513754,32T,"Number of lanes",1,,
a732e523-1d49-415e-b5dd-2d7dc34f229e,2019-12-03T15:07:47.765Z,2019-12-03T15:30:22.000Z,Lighting,45.496715,9.176098,18,5038146,513758,32T,Lighting,1,,
03b55c54-5119-4f25-9950-56c65c9c669f,2019-12-03T15:06:52.298Z,2019-12-03T15:30:20.000Z,Lighting,45.496868,9.176055,18,5038163,513755,32T,Lighting,1,,
2128f7cc-7828-4919-91c4-24e05f08b29e,2019-12-03T15:06:05.406Z,2019-12-03T15:30:19.000Z,Lighting,45.496764,9.17644,64,5038152,513785,32T,Lighting,1,,
2ae39ea9-246c-439d-aa07-77ac9dde982c,2019-12-03T15:03:20.488Z,2019-12-03T15:30:17.000Z,Lighting,45.496893,9.1763,16,5038166,513774,32T,Lighting,1,,
f234b887-159c-4341-b9a9-9d8e2935fe7c,2019-12-03T15:00:44.322Z,2019-12-03T15:01:31.000Z,"Number of lanes",45.496996,9.177349,8,5038178,513856,32T,"Number of lanes",2,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=f234b887-159c-4341-b9a9-9d8e2935fe7c_1575385240.jpg
34dcf68a-0a3c-4012-986b-4d49d9234d49,2019-12-03T14:59:11.701Z,2019-12-03T15:01:29.000Z,"Width of sidewalk",45.496859,9.177157,6,5038162,513841,32T,"Width of sidewalk",3,,
919f35a4-a88f-4b5f-ac4f-e2fc6cb3f243,2019-12-03T14:58:53.022Z,2019-12-03T15:01:28.000Z,"Width of bike lane and shoulder",45.496834,9.177183,5,5038160,513843,32T,"Width of bike lane and shoulder",0,,
7c75e381-1633-497a-86b1-8118fadd6eae,2019-12-03T14:58:23.795Z,2019-12-03T15:01:26.000Z,Buffer,45.496829,9.177185,4,5038159,513843,32T,Buffer,0,,
59807508-e661-4cbe-8852-d7c3ffa5ff3c,2019-12-03T14:58:07.133Z,2019-12-03T15:01:25.000Z,"On-street parking",45.496738,9.177136,54,5038149,513839,32T,"On-street parking",1,,
d24ee262-0a32-4ee7-82d4-ae6165236b30,2019-12-03T14:57:34.085Z,2019-12-03T15:01:23.000Z,"Number of lanes",45.496645,9.177179,6,5038139,513843,32T,"Number of lanes",3,,
ba5b55a3-0e64-421f-bda7-0b32339a422a,2019-12-03T14:57:07.818Z,2019-12-03T15:01:22.000Z,Lighting,45.496448,9.177271,8,5038117,513850,32T,Lighting,2,,
3d897378-c05f-422a-9607-cd9eff9c0c92,2019-12-03T14:56:32.566Z,2019-12-03T15:01:21.000Z,Lighting,45.496231,9.177364,7,5038093,513857,32T,Lighting,1,,
d065c2c0-80fe-4931-a30e-ae78ab6b9978,2019-12-03T14:56:09.451Z,2019-12-03T15:01:19.000Z,Lighting,45.496072,9.177345,8,5038075,513856,32T,Lighting,1,,
9cef6fde-7180-463f-8781-20c0ace04e0b,2019-12-03T14:55:29.672Z,2019-12-03T15:01:18.000Z,Lighting,45.495628,9.177484,11,5038026,513867,32T,Lighting,1,,
493aefbf-e55a-4c12-980b-db3e1ecf07de,2019-12-03T14:55:11.365Z,2019-12-03T15:01:16.000Z,"Width of bike lane and shoulder",45.495502,9.177662,8,5038012,513881,32T,"Width of bike lane and shoulder",0,,
89781001-7118-4231-9279-482ba405202d,2019-12-03T14:54:50.471Z,2019-12-03T15:01:15.000Z,"Width of sidewalk",45.495522,9.177761,11,5038014,513888,32T,"Width of sidewalk",2.25,,
bc327951-8f4c-4853-9b9a-2038ef178e2f,2019-12-03T14:54:06.712Z,2019-12-03T15:01:13.000Z,Buffer,45.495551,9.177753,45,5038017,513888,32T,Buffer,0,,
46553e39-35b1-44aa-877b-510fd5a5c8b5,2019-12-03T14:53:48.447Z,2019-12-03T15:01:11.000Z,"On-street parking",45.495464,9.17755,12,5038007,513872,32T,"On-street parking",1,,
3a5c5f21-4bf3-424a-8f08-da768c8289e9,2019-12-03T14:53:31.067Z,2019-12-03T15:01:10.000Z,"Number of lanes",45.495353,9.177338,25,5037995,513855,32T,"Number of lanes",2,,
6f9166b8-48a9-4648-802c-b71a23241099,2019-12-03T14:52:32.746Z,2019-12-03T15:01:09.000Z,Lighting,45.496112,9.177604,12,5038079,513876,32T,Lighting,1,,
fd76184a-e260-4227-affe-56e17dd199a5,2019-12-03T14:51:43.430Z,2019-12-03T15:01:07.000Z,Lighting,45.496303,9.177467,12,5038101,513865,32T,Lighting,1,,
b89d3771-2191-47e8-ac04-41a90584644a,2019-12-03T14:51:07.761Z,2019-12-03T15:01:06.000Z,Lighting,45.496606,9.17744,9,5038134,513863,32T,Lighting,1,,
b9fd8ec1-cc9c-4a45-acb9-73b4503ffc22,2019-12-03T14:50:32.847Z,2019-12-03T15:01:04.000Z,"Width of bike lane and shoulder",45.496747,9.177491,4,5038150,513867,32T,"Width of bike lane and shoulder",0,,
d05df645-f04d-4380-b8eb-a4b35e58ed75,2019-12-03T14:50:11.610Z,2019-12-03T15:01:03.000Z,"Width of sidewalk",45.496749,9.177495,4,5038150,513867,32T,"Width of sidewalk",2.25,,
515c51ce-1f5a-43f8-8e78-b1e3c4e28cd0,2019-12-03T14:49:52.054Z,2019-12-03T15:01:01.000Z,Buffer,45.496739,9.177499,4,5038149,513868,32T,Buffer,0,,
4af42dd1-e6ee-40d4-9750-a77b8b6518f0,2019-12-03T14:49:36.517Z,2019-12-03T15:01:00.000Z,"On-street parking",45.496738,9.177506,4,5038149,513868,32T,"On-street parking",1,,
2c2f9c01-20e8-4187-9bc5-1dbb17fc25cf,2019-12-03T14:49:15.515Z,2019-12-03T15:00:58.000Z,"Number of lanes",45.496773,9.177527,28,5038153,513870,32T,"Number of lanes",2,,
87928430-6148-4f64-be61-efad5006e873,2019-12-03T14:48:50.535Z,2019-12-03T15:00:57.000Z,Lighting,45.496773,9.177681,11,5038153,513882,32T,Lighting,1,,
2e190b4b-aa04-482c-a508-1819e905cfc2,2019-12-03T14:48:28.325Z,2019-12-03T15:00:55.000Z,Lighting,45.496895,9.177992,7,5038166,513906,32T,Lighting,1,,
